event_date,ticker_treated,ticker,Log_MarketCap,Momentum_12m,Volatility_pre,treated
2024-04-02,INGA.AS,ARISE.ST,14.698373080167142,-0.25957136986104523,0.02914698474614198,0
2024-04-02,INGA.AS,ASA.OL,14.372894400742064,-1.7110940246439832,0.0676525233314983,0
2024-04-02,INGA.AS,ASCE.BR,12.395721305367347,0.050273002588468015,0.013965175485685856,0
2024-04-02,INGA.AS,ASHM.L,18.93352210204792,-0.1930647464516019,0.01963186691100776,0
2024-04-02,INGA.AS,ASML.AS,20.033833051906075,0.3772536643414835,0.01854692454533096,0
2024-04-02,INGA.AS,ASPO.HE,10.92344829795234,-0.28191057864434793,0.012820866721181663,0
2024-04-02,INGA.AS,ASRNL.AS,16.961391055738407,0.2754767421671773,0.016573391086690054,0
2024-04-02,INGA.AS,ASTK.CO,14.282393935714547,0.407843256604069,0.07080126310395621,0
2024-04-02,INGA.AS,AT1.DE,16.42720903430454,0.40533721783156706,0.04056327362563248,0
2024-04-02,INGA.AS,ATC.WA,14.323526765333998,0.2017784943293901,0.02290435569874597,0
2024-04-02,INGA.AS,ATEA.OL,15.82948596158694,0.07072793193359718,0.01749388659474239,0
2024-04-02,INGA.AS,ATG.L,18.94764015719334,0.024571260730505327,0.028451817128790687,0
2024-04-02,INGA.AS,ATRAV.HE,10.861475959143299,-0.11113228891944446,0.013618648508582834,0
2024-04-02,INGA.AS,AURG.OL,12.594229740194772,0.09945991224469433,0.009143552585741217,0
2024-04-02,INGA.AS,AUSS.OL,16.675807782498463,-0.01846276653007649,0.01653896532250406,0
2024-04-02,INGA.AS,AUTO.OL,17.439094499330047,-0.14163167286990053,0.037691644032384924,0
2024-04-02,INGA.AS,AV.L,22.126091832654986,0.20517760902124488,0.01126995840581163,0
2024-04-02,INGA.AS,AVON.L,18.140732721436272,0.1495168384898462,0.023154139956871288,0
2024-04-02,INGA.AS,AXFO.ST,18.107228904712954,0.23779961250309345,0.01325273076530212,0
2024-04-02,INGA.AS,AYV.PA,14.969010247219524,-0.40170137251295346,0.022568173611012782,0
2024-04-02,INGA.AS,AZE.BR,14.76579086848691,-0.16957209608556614,0.02033625734863605,0
2024-04-02,INGA.AS,AZN.L,23.90667063784989,-0.05374016798962831,0.014668014882593327,0
2024-04-02,INGA.AS,AZT.OL,14.134814347287495,-0.31829879762850477,0.03269918514371003,0
2024-04-02,INGA.AS,B2I.OL,14.635361266703752,0.11221548221272293,0.015618556142933313,0
2024-04-02,INGA.AS,BAB.L,20.221144546113404,0.5407986275481915,0.020781504549661968,0
2024-04-02,INGA.AS,BAES.L,5.018103709823137,0.09776604500681448,0.020065278757114863,0
2024-04-02,INGA.AS,BAG.L,18.260802634539136,0.1521184074878052,0.012940270546622811,0
2024-04-02,INGA.AS,BAIN.PA,11.257980646096357,0.13045252606221455,0.013560767524757229,0
2024-04-02,INGA.AS,BAKKA.OL,17.673315843220863,0.06433933890297004,0.021749775074670952,0
2024-04-02,INGA.AS,BALCO.ST,13.148241833924185,-0.008242900771946376,0.019750534425245412,0
2024-04-02,INGA.AS,BAMI.MI,18.03094642369706,0.5940027791510343,0.01897607145355265,0
2024-04-02,INGA.AS,BANB.SW,15.853237712237744,-0.01768909272290116,0.02384176341095761,0
2024-04-02,INGA.AS,BAR.BR,14.352211140371708,-0.5647399177842969,0.021833332023686636,0
2024-04-02,INGA.AS,BARC.L,23.007844167783148,0.21210610931435908,0.017382261214548573,0
2024-04-02,INGA.AS,BATS.L,23.110093008028358,-0.17628163566192773,0.013123925968270748,0
2024-04-02,INGA.AS,BAVA.CO,18.08532474346431,-0.2219166008324436,0.032381623261842477,0
2024-04-02,INGA.AS,BBVA.MC,18.713151463623802,0.5858567353271316,0.014024465013357842,0
2024-04-02,INGA.AS,BCG.L,18.031964383002112,0.3788843795246346,0.02035244252616406,0
2024-04-02,INGA.AS,BCHN.SW,14.835830441902319,0.055769778346147235,0.016866814634037386,0
2024-04-02,INGA.AS,BCP.LS,16.82732426681912,0.42876712303371295,0.018977673622219113,0
2024-04-02,INGA.AS,BEKB.BR,14.428086718712537,0.18476645539983252,0.012359313294320244,0
2024-04-02,INGA.AS,BESI.AS,18.018676663415743,0.6179369290823857,0.027325593506078355,0
2024-04-02,INGA.AS,BETCO.ST,16.928041013476523,0.3554334788506675,0.025532551063196882,0
2024-04-02,INGA.AS,BEWI.OL,14.7937609903289,-0.25894216555897664,0.029039905776835694,0
2024-04-02,INGA.AS,BFF.MI,15.365978996816526,0.3969995200580779,0.013377893524858003,0
2024-04-02,INGA.AS,BFG.MI,12.7107751710436,-0.048518651057146964,0.01220394666276359,0
2024-04-02,INGA.AS,BFIT.AS,14.764996051877107,-0.5708811343193615,0.02224531776253339,0
2024-04-02,INGA.AS,BFSA.DE,14.659530020871445,-0.2520281337804973,0.022535095342853258,0
2024-04-02,INGA.AS,BFT.WA,15.755605248652527,0.9457967585521531,0.027143569757719397,0
2024-04-02,INGA.AS,BGEO.L,20.03099775476306,0.6049770955789031,0.02119972621105697,0
2024-04-02,INGA.AS,BGN.MI,15.918529694158702,0.2792062572472267,0.01110585662254068,0
2024-04-02,INGA.AS,BHW.WA,14.966386205214214,0.38819762597037294,0.014287120952713311,0
2024-04-02,INGA.AS,BICO.ST,16.54402470455027,-0.11702946583596323,0.05018722751130944,0
2024-04-02,INGA.AS,BIKE.DE,9.90626895314131,-0.7003156633001086,0.03569342696438314,0
2024-04-02,INGA.AS,BILL.ST,17.844849126672777,-0.02683251915752699,0.01957748962856939,0
2024-04-02,INGA.AS,BINV.ST,14.485030529389977,-0.5306282378625259,0.02821782170431091,0
2024-04-02,INGA.AS,BITTI.HE,11.384470419457283,0.21924633036281935,0.023803352588617457,0
2024-04-02,INGA.AS,BKT.MC,16.794819220280836,0.3304736813139462,0.014428203761448335,0
2024-04-02,INGA.AS,BLND.L,21.455447693468408,0.013660150191483443,0.01973788897546347,0
2024-04-02,INGA.AS,BMAX.ST,15.571763220324133,0.015677932972302983,0.023800456009187294,0
2024-04-02,INGA.AS,BMED.MI,16.01968769477945,0.24930124654214855,0.011544434057826807,0
2024-04-02,INGA.AS,BMPS.MI,18.058963346980338,0.7575587258016626,0.02806079932842713,0
2024-04-02,INGA.AS,BMX.WA,10.916940576800508,-0.7429093557024169,0.015246376089278963,0
2024-04-02,INGA.AS,BNOR.OL,16.102721660740162,0.44552379318255236,0.017270020209819655,0
2024-04-02,INGA.AS,BNZL.L,21.610268167163632,-0.003724024900619255,0.009181558998704575,0
2024-04-02,INGA.AS,BO.CO,14.095318671563223,-0.03468554871541276,0.023959718635097254,0
2024-04-02,INGA.AS,BOL.ST,19.708287592557536,-0.23479599508101415,0.02248238597461084,0
2024-04-02,INGA.AS,BONEX.ST,17.39232486653652,1.0141260638263412,0.02669044928071323,0
2024-04-02,INGA.AS,BONHR.OL,15.381922825392355,0.024301204824199178,0.021849588977571048,0
2024-04-02,INGA.AS,BOOT.L,16.689369475941287,-0.2316822818218361,0.020764711087975975,0
2024-04-02,INGA.AS,BOOZT.ST,16.81321093922311,0.12170529620281381,0.026861686295734405,0
2024-04-02,INGA.AS,BOSS.DE,16.426507424399688,-0.17120522893653453,0.018907835125820883,0
2024-04-02,INGA.AS,BOUV.OL,14.71504492774748,-0.008287703794790616,0.01728465416380096,0
2024-04-02,INGA.AS,BOWL.L,18.884336423242978,0.3470378318954028,0.017675806332913217,0
2024-04-02,INGA.AS,BOY.L,19.132163110505893,0.061001013094231324,0.015275479013034127,0
2024-04-02,INGA.AS,BP.L,23.802255564284863,-0.07152250677520569,0.014332806277102747,0
2024-04-02,INGA.AS,BPOST.BR,13.6607020839819,-0.31250736574873056,0.02629037143298936,0
2024-04-02,INGA.AS,BRAV.ST,17.03880444243749,-0.2312326954304144,0.022847680151942797,0
2024-04-02,INGA.AS,BRBY.L,21.47891116861463,-0.7375548750756606,0.018476579808702126,0
2024-04-02,INGA.AS,BREE.L,20.160329260870455,0.018682673931734214,0.014853008597477372,0
2024-04-02,INGA.AS,BSS.MI,13.901588737949298,-0.14243332577374324,0.016985642565396877,0
2024-04-02,INGA.AS,BTRW.L,21.62267380237175,0.02240755122250669,0.016938257169584234,0
2024-04-02,INGA.AS,BUFAB.ST,17.044545386415933,0.47429552057255797,0.02174195877760685,0
2024-04-02,INGA.AS,BULTEN.ST,15.1129515933335,-0.13042590403844,0.023726668227122095,0
2024-04-02,INGA.AS,BURE.ST,16.787179395374647,0.3355479793335188,0.01843807289855807,0
2024-04-02,INGA.AS,BVB.DE,13.31565474472515,-0.15329750145359106,0.027846322908620835,0
2024-04-02,INGA.AS,BVI.PA,16.63704490395415,0.0989395465359207,0.011697211367421202,0
2024-04-02,INGA.AS,BWE.OL,15.666687359741914,-0.08105244562094951,0.021959472095408744,0
2024-04-02,INGA.AS,BWLPG.OL,17.706361500264055,0.46643797083864413,0.029887448965687045,0
2024-04-02,INGA.AS,BWO.OL,15.761750814517038,-0.08548956371828047,0.01965116306625866,0
2024-04-02,INGA.AS,BWY.L,20.643828571345647,0.19376896706407376,0.017200818747765478,0
2024-04-02,INGA.AS,BYG.L,19.97517579103411,-0.09028729690807524,0.017892888436113977,0
2024-04-02,INGA.AS,BYIT.L,19.717648511171777,0.2730747160398336,0.019433953911601604,0
2024-04-02,INGA.AS,BZU.MI,16.013860344689807,0.4857282378842368,0.01469949237929915,0
2024-04-02,INGA.AS,CABK.MC,17.761733299982296,0.3699527538719078,0.013933442059785426,0
2024-04-02,INGA.AS,CADLR.OL,16.943859087569322,0.22455699354029923,0.01887050697006564,0
2024-04-02,INGA.AS,CAF.MC,13.899630632136894,0.29811871069791246,0.012885930589400347,0
2024-04-02,INGA.AS,CAMX.ST,17.837136032470596,0.8616533101871859,0.026331779798102684,0
2024-04-02,INGA.AS,CAPMAN.HE,11.987728167013405,-0.3061893027701013,0.01807971889044821,0
2024-04-02,INGA.AS,CAPSL.OL,13.149765252603279,-0.09147140221956317,0.02900648364303233,0
2024-04-02,INGA.AS,CARM.PA,13.403066718288006,0.2264437079990467,0.015544268361581884,0
2024-04-02,INGA.AS,CAST.ST,19.137869860922343,0.33569235487948074,0.022505530406359404,0
2024-04-02,INGA.AS,CATE.ST,17.107732435197587,0.3387502057328234,0.01979402251137662,0
2024-04-02,INGA.AS,CBRAIN.CO,16.34621868993932,0.9806011334627371,0.0313760897652687,0
2024-04-02,INGA.AS,CCC.L,20.21153529370535,0.23499631059519968,0.015862615569954983,0
2024-04-02,INGA.AS,CCH.L,21.507402594870705,0.10954211089538958,0.01148794524645365,0
2024-04-02,INGA.AS,CCL.L,20.736726194010984,0.49456966657763346,0.029914001136893822,0
2024-04-02,INGA.AS,CDR.WA,17.55677888732775,0.0863932753926641,0.025312254835497167,0
2024-04-02,INGA.AS,CEVI.ST,15.337195395714508,0.2607656478948179,0.03384575681734249,0
2024-04-02,INGA.AS,CFEB.BR,10.438932535464973,-0.30075944858171155,0.016414992929446613,0
2024-04-02,INGA.AS,CGEO.L,18.57454901963304,0.5178892252847407,0.014242721111291752,0
2024-04-02,INGA.AS,CHEMM.CO,17.314133961157992,0.15348915165792018,0.037789214628558734,0
2024-04-02,INGA.AS,CHG.L,19.517818554300526,0.24739689628619033,0.015652326306508067,0
2024-04-02,INGA.AS,CIBUS.ST,17.39550209699483,0.2507371632360813,0.01954612736570973,0
2024-04-02,INGA.AS,CIG.WA,14.568973113534485,-0.9137875891450367,0.04787751638136285,0
2024-04-02,INGA.AS,CINT.ST,17.058609407887534,0.12564698759473958,0.05630322955372645,0
2024-04-02,INGA.AS,CKN.L,19.120821877973896,0.2821986370925205,0.013850903518190693,0
2024-04-02,INGA.AS,CLARI.PA,13.662970967924979,-1.582699367475852,0.04560101535444509,0
2024-04-02,INGA.AS,CLC.WA,12.52722966326562,-0.5421069202407172,0.03150126187362773,0
2024-04-02,INGA.AS,CLNX.MC,17.473653472874627,-0.08032938558627878,0.015156958933278345,0
2024-04-02,INGA.AS,CLOUD.OL,14.711905472224554,-0.14129018261413145,0.023159402634671037,0
2024-04-02,INGA.AS,CMBT.BR,14.90556758260695,0.25547258212955914,0.022948407215426892,0
2024-04-02,INGA.AS,CMP.WA,12.652020298721522,0.4438549613059565,0.015879559460651168,0
2024-04-02,INGA.AS,CNA.L,22.219517344787263,0.16510887881060604,0.015479545989133514,0
2024-04-02,INGA.AS,CNDF.PA,10.377903091262436,-0.1791926769539778,0.013894051502691695,0
2024-04-02,INGA.AS,CNE.L,18.034709585502874,-1.4600684816001361,0.06151240049194327,0
2024-04-02,INGA.AS,COA.L,19.01619844357083,0.09466264587442576,0.02096408331044162,0
2024-04-02,INGA.AS,COFA.PA,14.73885602830807,0.2210818346328559,0.013562134375998914,0
2024-04-02,INGA.AS,COFB.BR,15.065815348091602,-0.23018830550851432,0.01642791341354285,0
2024-04-02,INGA.AS,COL.MC,15.601805037831454,-0.013156384013323537,0.01724939507833036,0
2024-04-02,INGA.AS,COLR.BR,15.217652510329318,0.5128683547732287,0.017244732985165566,0
2024-04-02,INGA.AS,COOR.ST,16.017210865919,-0.13318410769257538,0.023727413983562207,0
2024-04-02,INGA.AS,CPG.L,23.07007128584511,0.1409493531676164,0.00976621268361708,0
2024-04-02,INGA.AS,CPI.L,18.30455817571769,-1.0328612530328163,0.032160365702289716,0
2024-04-02,INGA.AS,CPINV.BR,12.722287106812093,0.03390149184023083,0.01684218065202114,0
2024-04-02,INGA.AS,CPS.WA,16.321560726049555,-0.4293853131369744,0.024054174041545716,0
2024-04-02,INGA.AS,CRBP2.PA,10.955629636843282,0.04104782877732554,0.009921121492094917,0
2024-04-02,INGA.AS,CRDA.L,21.652845147208886,-0.2730233075310894,0.020218899894026608,0
2024-04-02,INGA.AS,CRE.L,19.133771745911968,0.07380741335613958,0.012863144208885586,0
2024-04-02,INGA.AS,CRH.L,23.56332305537841,0.5221347130038728,0.01383514612543783,0
2024-04-02,INGA.AS,CRJ.WA,12.48075144636304,-0.3649150465788317,0.018310680169055148,0
2024-04-02,INGA.AS,CRM.WA,10.822884593297047,-0.21631761318282058,0.01943785755263873,0
2024-04-02,INGA.AS,CRST.L,19.16428452958861,-0.14080492072743866,0.026146804382249967,0
2024-04-02,INGA.AS,CS.ST,14.652529019503074,0.5252976028815896,0.03758390069684288,0
2024-04-02,INGA.AS,CTEC.L,21.40211816115051,0.22389092566669108,0.014090509033992895,0
2024-04-02,INGA.AS,CTEK.ST,14.419287163868203,-0.1840207504161929,0.03242788604096396,0
2024-04-02,INGA.AS,CTPNV.AS,14.023251759389858,0.3730170740201382,0.014866909355659081,0
2024-04-02,INGA.AS,CTT.LS,13.808380554656448,0.16812979650278234,0.011937731500311896,0
2024-04-02,INGA.AS,CTY1S.HE,13.758552112641949,-0.4183410077271171,0.015122453286403142,0
2024-04-02,INGA.AS,CURY.L,19.1931466713507,0.03017824881358982,0.027917465955464755,0
2024-04-02,INGA.AS,CWK.L,19.807856438271823,0.30432385662205125,0.012111583538495377,0
2024-04-02,INGA.AS,CWR.L,18.39344277939239,-0.9961606224489024,0.048884594586367514,0
2024-04-02,INGA.AS,DAL.MI,13.318148249357556,-0.26500596949783967,0.021876221956079266,0
2024-04-02,INGA.AS,DANSKE.CO,19.290527333462595,0.4789654649241558,0.014363397889531514,0
2024-04-02,INGA.AS,DBC.WA,11.52811458271042,0.23426663705370684,0.010523379739820017,0
2024-04-02,INGA.AS,DBG.PA,13.553428238110177,-0.1606168346348565,0.019994631914624802,0
2024-04-02,INGA.AS,DBV.PA,12.021719557537113,-0.8896428155465015,0.032092988484302726,0
2024-04-02,INGA.AS,DCC.L,21.0231724519031,0.1992963944225568,0.014005156449298426,0
2024-04-02,INGA.AS,DCR.WA,11.196138712282107,0.34295564150154795,0.01835311185055172,0
2024-04-02,INGA.AS,DEC.L,19.395756094400603,-0.7089905587232304,0.028917199427551346,0
2024-04-02,INGA.AS,DECB.BR,11.932997814948452,-0.08550951131315634,0.01605562168550658,0
2024-04-02,INGA.AS,DEMANT.CO,18.47308447415472,0.35376372105786125,0.018626346926566898,0
2024-04-02,INGA.AS,DEME.BR,13.975324221809737,0.2501722156333751,0.015128681263274298,0
2024-04-02,INGA.AS,DFDS.CO,16.468378178583052,-0.26724623414084436,0.015866352237481233,0
2024-04-02,INGA.AS,DGE.L,23.17356783903455,-0.209846896632127,0.012979780572801124,0
2024-04-02,INGA.AS,DHER.DE,16.859346151510845,-0.13738970176917775,0.03895797508669566,0
2024-04-02,INGA.AS,DIB.MI,12.784314709240531,-0.9280441089934327,0.024330669311670744,0
2024-04-02,INGA.AS,DIGIA.HE,10.098500312794059,-0.07081192870772886,0.017879827505870385,0
2024-04-02,INGA.AS,DIOS.ST,16.660512382217902,0.24212975229542444,0.022355434935500382,0
2024-04-02,INGA.AS,DKSH.SW,15.23631746885062,-0.1380467507441232,0.011574397724956028,0
2024-04-02,INGA.AS,DLG.MI,15.013798681124428,0.4099417869623875,0.020423794108105825,0
2024-04-02,INGA.AS,DLN.L,20.218361558695428,-0.0887301718964225,0.019866343623843045,0
2024-04-02,INGA.AS,DNB.OL,19.434069793201132,0.18784155917126777,0.011628271340555208,0
2024-04-02,INGA.AS,DNLM.L,19.56505132136248,0.029390015292912186,0.016824056161851987,0
2024-04-02,INGA.AS,DNO.OL,16.757387224000688,-0.10178348073568333,0.023234026930746603,0
2024-04-02,INGA.AS,DNORD.CO,17.273336418058662,-0.2956429131768509,0.023328924090853402,0
2024-04-02,INGA.AS,DNP.WA,18.27748503042125,0.0005160076906437055,0.021786523657999973,0
2024-04-02,INGA.AS,DNR.MI,14.466993151758787,-0.33692409906496307,0.022872215621895647,0
2024-04-02,INGA.AS,DOCS.L,19.145324009612803,-0.46235729922348934,0.029698231506229758,0
2024-04-02,INGA.AS,DOKA.SW,14.619318196008203,0.22449922604214667,0.016519729475444413,0
2024-04-02,INGA.AS,DOM.L,19.56083343686268,0.1895113960874108,0.01817340563317051,0
2024-04-02,INGA.AS,DPLM.L,20.913274204546802,0.2948712366171716,0.01598008700213741,0
2024-04-02,INGA.AS,DRX.L,20.758421776775567,-0.16743298745087454,0.021919810351358905,0
2024-04-02,INGA.AS,DSCV.L,18.693232390875625,-0.019481176808399437,0.021108650625910944,0
2024-04-02,INGA.AS,DSFIR.AS,17.67891005871083,-0.094529024822774,0.01832946955574357,0
2024-04-02,INGA.AS,DSV.CO,19.75434593531645,-0.11217529887692158,0.015828650687986,0
2024-04-02,INGA.AS,DUNI.ST,15.59674264026047,0.20705549666751177,0.01671780335373198,0
2024-04-02,INGA.AS,DUST.ST,16.536015353246967,-0.42298838084934187,0.0321697623890482,0
2024-04-02,INGA.AS,DWL.L,19.948206510600865,-0.40705237889051094,0.023968205663957114,0
2024-04-02,INGA.AS,DYVOX.ST,16.112210374588557,0.8068225596268295,0.0248422179124101,0
2024-04-02,INGA.AS,EAPI.PA,13.882362524552871,-1.3259212094206463,0.07250791470845837,0
2024-04-02,INGA.AS,EBRO.MC,13.706910096483083,-0.018978859330978887,0.008516905905530468,0
2024-04-02,INGA.AS,ECH.WA,12.333531975332459,0.32192829693223124,0.015528993416005053,0
2024-04-02,INGA.AS,ECMPA.AS,13.506923703739806,0.0902129850432863,0.01299372723517447,0
2024-04-02,INGA.AS,ECNL.MI,12.299655818595294,-0.4756664637422085,0.028772014404067445,0
2024-04-02,INGA.AS,ECONB.BR,12.149924132581726,-0.27752685720705556,0.019489593732187695,0
2024-04-02,INGA.AS,ECR.MC,13.069934477426413,-0.17082844644466713,0.026890871668588626,0
2024-04-02,INGA.AS,EDEN.PA,17.004998947865896,-0.08260200222067805,0.015832991806185033,0
2024-04-02,INGA.AS,EDP.LS,16.897206174416578,-0.28402467714944407,0.013615320567996586,0
2024-04-02,INGA.AS,EDPR.LS,16.0627649872399,-0.48659962498473724,0.018532736626626498,0
2024-04-02,INGA.AS,EFGN.SW,14.6802066832584,0.3252802959887229,0.014543522376097006,0
2024-04-02,INGA.AS,EGLA.MI,14.357892372980109,-0.2610997801458756,0.02641762368956672,0
2024-04-02,INGA.AS,ELABS.OL,14.695878817865331,0.034531950734794925,0.0349151131307768,0
2024-04-02,INGA.AS,ELE.MC,16.875655153736112,-0.04197692875178734,0.011434340413117413,0
2024-04-02,INGA.AS,ELI.BR,15.54293900613243,-0.18235050430879257,0.015797063459314413,0
2024-04-02,INGA.AS,ELIOR.PA,14.236230129482394,-0.2645986417249734,0.033774071326581535,0
2024-04-02,INGA.AS,ELIS.PA,15.616059068809662,0.21514530308362081,0.01294292234954382,0
2024-04-02,INGA.AS,ELISA.HE,16.084443179143236,-0.26019368327235604,0.010152383774581067,0
2024-04-02,INGA.AS,ELK.OL,17.069000409297363,-0.32304824871704757,0.02237579659906601,0
2024-04-02,INGA.AS,ELM.L,18.907140532838998,0.23092308047286864,0.0197285661345309,0
2024-04-02,INGA.AS,ELMRA.OL,16.08490295095994,0.7755025416272904,0.02500612694100808,0
2024-04-02,INGA.AS,ELO.OL,15.212459141244707,0.4946444881266854,0.019259684377698063,0
2024-04-02,INGA.AS,ELT.WA,13.540361679315527,0.8459741318606349,0.023340332250134408,0
2024-04-02,INGA.AS,EMEIS.PA,13.668634482365158,-2.5313606779217537,0.21496140236315228,0
2024-04-02,INGA.AS,EMG.L,20.9258272406817,0.19523840871953532,0.01698191230064357,0
2024-04-02,INGA.AS,ENAV.MI,14.278913486643809,0.06754900927609574,0.012785042033199343,0
2024-04-02,INGA.AS,ENC.MC,14.616961572440662,-0.009060114012324887,0.015711238541694095,0
2024-04-02,INGA.AS,ENDUR.OL,14.31166891308418,-0.06929179872284752,0.02333343884400805,0
2024-04-02,INGA.AS,ENEA.ST,14.77053499365268,-0.64031972014304,0.03358770117308477,0
2024-04-02,INGA.AS,ENENTO.HE,13.619434125430098,0.07608100545236858,0.020536646738221687,0
2024-04-02,INGA.AS,ENI.MI,18.75663621191222,0.15105199262914476,0.012242763938494595,0
2024-04-02,INGA.AS,ENOG.L,20.148166091215494,-0.21155675540256774,0.026066599375263785,0
2024-04-02,INGA.AS,ENQ.L,18.189136822140203,-0.3257769647590048,0.028819308273055913,0
2024-04-02,INGA.AS,ENSU.OL,16.0474135173075,0.3027908152349328,0.08056141452773351,0
2024-04-02,INGA.AS,ENT.L,21.808215017852465,-0.4565297625864232,0.023559284956190953,0
2024-04-02,INGA.AS,ENTRA.OL,16.587114905939686,0.12743759566319685,0.017741003508106742,0
2024-04-02,INGA.AS,ENX.PA,16.302137535811802,0.27462898986939416,0.011085900865586761,0
2024-04-02,INGA.AS,EPR.OL,16.499191161299915,0.1087867109982506,0.015582296221302533,0
2024-04-02,INGA.AS,EQNR.OL,20.356868439635388,-0.015174025744044696,0.016812221489088532,0
2024-04-02,INGA.AS,EQUI.MI,11.80199752106539,0.12172083834684587,0.008579038082525076,0
2024-04-02,INGA.AS,EQV1V.HE,10.72747051280415,-0.35217788592407884,0.016800912650200943,0
2024-04-02,INGA.AS,ERB.WA,12.578887724343803,0.24893333767749934,0.02423844840197227,0
2024-04-02,INGA.AS,ERG.MI,16.0512851232197,-0.1377848692477304,0.014983078828140275,0
2024-04-02,INGA.AS,ESNT.L,18.6409610056199,-0.0942460549332649,0.01771286394279132,0
2024-04-02,INGA.AS,ESP.L,18.48233865948067,0.049913401239454966,0.013807438677141001,0
2024-04-02,INGA.AS,ETL.PA,14.326203966494923,-0.4232745754554296,0.025172075720845517,0
2024-04-02,INGA.AS,ETTE.HE,9.875484617144643,-0.14735587903551486,0.019270173118148756,0
2024-04-02,INGA.AS,EUR.WA,14.834608761775522,-0.24243987534934022,0.021438443168753794,0
2024-04-02,INGA.AS,EVLI.HE,11.277735015979305,0.09010528749108263,0.016328262740135765,0
2024-04-02,INGA.AS,EVOK.L,19.177759667375298,0.5145991843050387,0.043201083111768686,0
2024-04-02,INGA.AS,EXPN.L,22.6044012879176,0.26248330519957175,0.014333201925326335,0
2024-04-02,INGA.AS,EZJ.L,21.736424822631832,0.10840461491209587,0.019342223651537996,0
2024-04-02,INGA.AS,FABG.ST,18.072040794489137,0.24885446296089328,0.02238449319828041,0
2024-04-02,INGA.AS,FACC.VI,11.84717867047156,-0.12405260118619468,0.017749099112693092,0
2024-04-02,INGA.AS,FAE.MC,13.393264619333861,0.04370245527284428,0.009438149523235332,0
2024-04-02,INGA.AS,FAG.ST,16.263844899229184,0.21561425334007334,0.022671949203136862,0
2024-04-02,INGA.AS,FAN.L,19.091621700213647,0.017378097654318456,0.017633913795054055,0
2024-04-02,INGA.AS,FBK.MI,17.427136526453335,0.0376197377657684,0.018323691739726585,0
2024-04-02,INGA.AS,FCC.MC,13.276016715005172,0.39067185942673965,0.019839016574066556,0
2024-04-02,INGA.AS,FCT.MI,14.652287571008129,0.14027668006373314,0.017614459642345398,0
2024-04-02,INGA.AS,FDM.L,18.615016254221462,-0.7339603698631342,0.02805359591105616,0
2024-04-02,INGA.AS,FER.MC,17.37855531362897,0.3322768657588388,0.009446142045419324,0
2024-04-02,INGA.AS,FF.MI,10.941158837577234,0.009997756701708233,0.013128055515266681,0
2024-04-02,INGA.AS,FG.ST,15.092516811773173,-0.29932175213285467,0.02769906229238122,0
2024-04-02,INGA.AS,FGP.L,19.459672838828958,0.549154339768793,0.019474437981021147,0
2024-04-02,INGA.AS,FILA.MI,13.361145749470992,0.1917287775494537,0.01719395315270519,0
2024-04-02,INGA.AS,FLOB.BR,10.098978036843365,-0.15497202667814255,0.02280569513209289,0
2024-04-02,INGA.AS,FLOW.AS,14.854051735750243,-0.314144409893317,0.016698764569135858,0
2024-04-02,INGA.AS,FLS.CO,17.679103936161326,0.282080907510085,0.020798390006610254,0
2024-04-02,INGA.AS,FLUX.BR,10.679276888346347,-0.22419176941808394,0.014726309271569578,0
2024-04-02,INGA.AS,FNAC.PA,13.649764576397825,-0.11136889506123716,0.020449590668135363,0
2024-04-02,INGA.AS,FORT.L,18.333538532832215,-0.14496913290254884,0.017254961499669808,0
2024-04-02,INGA.AS,FORTUM.HE,16.67576133975384,-0.10055583037690427,0.015895701624493077,0
2024-04-02,INGA.AS,FOUR.L,20.17245655343405,0.2747911889973804,0.023412070027324528,0
2024-04-02,INGA.AS,FRAS.L,20.026076057620052,0.04540502476206587,0.012601857123325195,0
2024-04-02,INGA.AS,FRES.L,20.13464316041454,-0.46605360824022773,0.02102805149042812,0
2024-04-02,INGA.AS,FRO.OL,19.564474899766445,0.47715294039747347,0.02615419535679241,0
2024-04-02,INGA.AS,FRVIA.PA,16.43233373147397,-0.3720662996302728,0.028584853202206516,0
2024-04-02,INGA.AS,FSECURE.HE,12.586765684793903,-0.5206034875756056,0.022042876370233593,0
2024-04-02,INGA.AS,FSKRS.HE,12.522187526820398,0.15641532270730632,0.016542863830086258,0
2024-04-02,INGA.AS,FTK.DE,15.222487893901372,0.2603845056226771,0.02213315355089016,0
2024-04-02,INGA.AS,FUTR.L,19.783192187284445,-0.600887136144509,0.03711756533342481,0
2024-04-02,INGA.AS,FXPO.L,17.703184682676365,-1.0001669282788985,0.03697821489147382,0
2024-04-02,INGA.AS,G2M.ST,10.442162709942135,0.2862104243127678,0.018402320553479685,0
2024-04-02,INGA.AS,G5EN.ST,14.845023713133074,-0.464658343515752,0.021678257403402852,0
2024-04-02,INGA.AS,GALP.LS,17.114317464082024,0.3538167806666215,0.015561229829819187,0
2024-04-02,INGA.AS,GARO.ST,15.148844405659005,-0.8096028585147389,0.03320778058969323,0
2024-04-02,INGA.AS,GAW.L,20.28262532240676,0.06522444023473846,0.018182657612124682,0
2024-04-02,INGA.AS,GBF.DE,14.518091538992483,0.13681871351826727,0.01691686849927431,0
2024-04-02,INGA.AS,GBLB.BR,16.099144549037643,-0.07550970787805111,0.008422853951274284,0
